Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15600.0,428,4,1199.31,3,At-Risk Valuable Customers
15601.0,11,30,14191.74,2,VIP Customers
15602.0,8,16,3137.96,2,VIP Customers
15603.0,79,2,88.48,0,Inactive Customers
15604.0,52,1,216.39,0,Inactive Customers
15605.0,36,9,1741.95,2,VIP Customers
15606.0,61,17,5230.99,2,VIP Customers
15607.0,337,9,1708.97,3,At-Risk Valuable Customers
15608.0,28,5,1785.98,1,New & Growing Customers
15609.0,184,1,298.48,0,Inactive Customers
15610.0,52,1,112.46,0,Inactive Customers
15611.0,10,26,2997.28,2,VIP Customers
15612.0,36,2,195.15,1,New & Growing Customers
15613.0,610,1,433.72,0,Inactive Customers
15614.0,438,4,3147.36,3,At-Risk Valuable Customers
15615.0,10,47,21373.97,2,VIP Customers
15616.0,438,1,317.11,0,Inactive Customers
15617.0,396,3,828.5500000000001,3,At-Risk Valuable Customers
15618.0,33,4,776.851,1,New & Growing Customers
15619.0,11,1,336.40000000000003,1,New & Growing Customers
15620.0,57,4,1942.36,3,At-Risk Valuable Customers
15621.0,4,4,1293.03,1,New & Growing Customers
15622.0,43,17,7852.61,2,VIP Customers
15623.0,141,8,2437.05,3,At-Risk Valuable Customers
15624.0,117,4,588.13,3,At-Risk Valuable Customers
15625.0,104,9,3236.4,3,At-Risk Valuable Customers
15626.0,75,3,1067.52,3,At-Risk Valuable Customers
15627.0,457,2,566.9,0,Inactive Customers
15628.0,5,17,5333.08,2,VIP Customers
15629.0,450,4,2240.9,3,At-Risk Valuable Customers
15630.0,45,3,1481.4,1,New & Growing Customers
15631.0,642,1,596.67,0,Inactive Customers
15632.0,16,8,3285.31,2,VIP Customers
15633.0,509,13,4335.96,3,At-Risk Valuable Customers
15634.0,17,2,554.65,1,New & Growing Customers
15635.0,396,1,100.35,0,Inactive Customers
15636.0,90,4,1444.58,3,At-Risk Valuable Customers
15637.0,53,5,797.59,1,New & Growing Customers
15638.0,379,6,2265.2,3,At-Risk Valuable Customers
15639.0,134,3,1065.08,3,At-Risk Valuable Customers
15640.0,4,29,23494.31,2,VIP Customers
15641.0,105,12,5345.55,2,VIP Customers
15642.0,730,1,105.78000000000002,0,Inactive Customers
15643.0,192,3,664.0,3,At-Risk Valuable Customers
15644.0,166,4,803.54,3,At-Risk Valuable Customers
15645.0,19,3,1055.17,1,New & Growing Customers
15646.0,158,5,784.8100000000001,3,At-Risk Valuable Customers
15647.0,415,1,169.0,0,Inactive Customers
15648.0,204,2,639.5,0,Inactive Customers
15649.0,336,4,1660.35,3,At-Risk Valuable Customers
15650.0,522,2,553.88,0,Inactive Customers
15651.0,37,5,1259.06,1,New & Growing Customers
15652.0,91,5,1405.94,3,At-Risk Valuable Customers
15653.0,93,2,877.4399999999999,3,At-Risk Valuable Customers
15654.0,9,2,922.53,1,New & Growing Customers
15655.0,243,1,560.67,0,Inactive Customers
15656.0,45,4,748.5,1,New & Growing Customers
15657.0,23,1,30.0,0,Inactive Customers
15658.0,190,8,2117.27,3,At-Risk Valuable Customers
15659.0,44,3,532.49,1,New & Growing Customers
15660.0,25,15,2603.69,2,VIP Customers
15661.0,317,8,1215.95,3,At-Risk Valuable Customers
15662.0,661,2,283.73,0,Inactive Customers
15663.0,106,1,138.14,0,Inactive Customers
15664.0,51,4,1254.03,1,New & Growing Customers
15665.0,168,5,3987.07,3,At-Risk Valuable Customers
15666.0,472,2,632.9399999999999,0,Inactive Customers
15667.0,40,1,301.32,1,New & Growing Customers
15668.0,218,1,76.32000000000001,0,Inactive Customers
15669.0,40,4,684.34,1,New & Growing Customers
15670.0,297,2,325.2,0,Inactive Customers
15671.0,19,7,2657.13,2,VIP Customers
15672.0,725,1,45.3,0,Inactive Customers
15673.0,88,9,6204.32,2,VIP Customers
15674.0,73,13,6948.2300000000005,2,VIP Customers
15675.0,81,4,542.04,3,At-Risk Valuable Customers
15676.0,19,3,3435.76,1,New & Growing Customers
15677.0,49,3,1305.63,1,New & Growing Customers
15678.0,53,3,1825.94,3,At-Risk Valuable Customers
15679.0,24,4,781.28,1,New & Growing Customers
15680.0,9,10,4028.69,2,VIP Customers
15681.0,25,14,2989.7,2,VIP Customers
15682.0,599,2,318.24,0,Inactive Customers
15683.0,117,2,524.54,0,Inactive Customers
15684.0,547,3,173.95,0,Inactive Customers
15685.0,450,1,55.98,0,Inactive Customers
15686.0,420,1,90.0,0,Inactive Customers
15687.0,9,9,2993.1,2,VIP Customers
15688.0,419,1,190.57,0,Inactive Customers
15689.0,120,3,521.03,3,At-Risk Valuable Customers
15690.0,4,2,239.76,1,New & Growing Customers
15691.0,252,4,571.3,3,At-Risk Valuable Customers
15692.0,28,1,191.04,1,New & Growing Customers
15693.0,659,1,37.5,0,Inactive Customers
15694.0,1,24,9978.48,2,VIP Customers
15695.0,267,4,1131.04,3,At-Risk Valuable Customers
15696.0,33,13,3881.22,2,VIP Customers
15697.0,690,1,246.75,0,Inactive Customers
15698.0,624,1,46.2,0,Inactive Customers
15699.0,18,1,309.65,1,New & Growing Customers
15700.0,172,2,696.68,0,Inactive Customers
15701.0,2,4,1529.0,1,New & Growing Customers
15702.0,476,2,140.39,0,Inactive Customers
15703.0,265,1,211.5,0,Inactive Customers
15704.0,140,6,3734.66,3,At-Risk Valuable Customers
15705.0,201,1,143.1,0,Inactive Customers
15706.0,64,4,1060.56,3,At-Risk Valuable Customers
15707.0,35,4,916.98,1,New & Growing Customers
15708.0,41,9,3887.15,2,VIP Customers
15709.0,284,2,327.85,0,Inactive Customers
15710.0,417,1,898.87,0,Inactive Customers
15711.0,557,2,420.25,0,Inactive Customers
15712.0,9,12,3472.4100000000003,2,VIP Customers
15713.0,143,4,839.64,3,At-Risk Valuable Customers
15714.0,12,5,783.96,1,New & Growing Customers
15715.0,556,5,658.02,3,At-Risk Valuable Customers
15716.0,146,11,2485.26,3,At-Risk Valuable Customers
15717.0,234,5,607.0,3,At-Risk Valuable Customers
15718.0,540,1,293.79,0,Inactive Customers
15719.0,33,31,10195.97,2,VIP Customers
15720.0,24,2,739.22,1,New & Growing Customers
15721.0,12,1,471.4,1,New & Growing Customers
15722.0,36,11,5234.0,2,VIP Customers
15723.0,365,4,930.7,3,At-Risk Valuable Customers
15724.0,201,3,310.85,0,Inactive Customers
15725.0,15,1,415.25,1,New & Growing Customers
15726.0,390,1,321.91,0,Inactive Customers
15727.0,17,15,9371.71,2,VIP Customers
15728.0,380,2,544.6,0,Inactive Customers
15729.0,213,3,192.55,0,Inactive Customers
15730.0,66,5,1726.58,3,At-Risk Valuable Customers
15731.0,554,1,125.3,0,Inactive Customers
15732.0,212,10,1543.97,3,At-Risk Valuable Customers
15733.0,283,1,162.3,0,Inactive Customers
15734.0,115,4,2263.3,3,At-Risk Valuable Customers
15735.0,421,1,327.68,0,Inactive Customers
15736.0,435,2,1767.12,3,At-Risk Valuable Customers
15737.0,15,8,1188.12,1,New & Growing Customers
15738.0,19,41,13043.32,2,VIP Customers
15739.0,66,1,449.12,1,New & Growing Customers
15740.0,49,1,154.88,0,Inactive Customers
15741.0,458,2,208.62,0,Inactive Customers
15742.0,619,1,156.87,0,Inactive Customers
15743.0,16,4,775.96,1,New & Growing Customers
15744.0,78,1,34.8,0,Inactive Customers
15745.0,19,4,1094.59,1,New & Growing Customers
15746.0,134,1,196.88,0,Inactive Customers
15747.0,13,9,2499.81,2,VIP Customers
15748.0,40,3,609.8100000000001,1,New & Growing Customers
15749.0,235,3,44534.3,3,At-Risk Valuable Customers
15750.0,3,18,6452.991,2,VIP Customers
15751.0,461,11,1380.44,3,At-Risk Valuable Customers
15752.0,40,9,3924.91,2,VIP Customers
15753.0,305,1,79.2,0,Inactive Customers
15754.0,51,9,3037.61,2,VIP Customers
15755.0,10,17,5993.12,2,VIP Customers
15756.0,61,4,528.01,1,New & Growing Customers
15757.0,66,6,2940.36,3,At-Risk Valuable Customers
15758.0,25,1,205.25,1,New & Growing Customers
15759.0,218,7,830.9300000000001,3,At-Risk Valuable Customers
15760.0,631,2,13916.34,3,At-Risk Valuable Customers
15761.0,443,1,143.05,0,Inactive Customers
15762.0,65,2,583.75,1,New & Growing Customers
15763.0,32,2,1086.92,1,New & Growing Customers
15764.0,88,8,4503.08,3,At-Risk Valuable Customers
15765.0,667,1,370.63,0,Inactive Customers
15766.0,64,3,831.06,1,New & Growing Customers
15768.0,116,34,15308.89,2,VIP Customers
15769.0,7,46,88612.52,2,VIP Customers
15770.0,613,1,321.45,0,Inactive Customers
15771.0,604,3,1006.54,3,At-Risk Valuable Customers
15772.0,418,1,280.88,0,Inactive Customers
15773.0,6,2,774.52,1,New & Growing Customers
15774.0,69,6,1288.34,3,At-Risk Valuable Customers
15775.0,245,2,150.5,0,Inactive Customers
15776.0,133,1,241.62,0,Inactive Customers
15777.0,241,7,1762.61,3,At-Risk Valuable Customers
15778.0,431,1,307.95,0,Inactive Customers
15779.0,463,2,124.08,0,Inactive Customers
15780.0,184,3,475.28,0,Inactive Customers
15781.0,25,3,345.46,1,New & Growing Customers
15782.0,10,4,4014.1,1,New & Growing Customers
15783.0,11,1,246.3,1,New & Growing Customers
15784.0,468,2,848.3299999999999,0,Inactive Customers
15785.0,33,16,5969.93,2,VIP Customers
15786.0,46,5,8501.62,2,VIP Customers
15787.0,26,3,933.26,1,New & Growing Customers
15788.0,509,1,221.83,0,Inactive Customers
15789.0,358,6,1962.01,3,At-Risk Valuable Customers
15790.0,10,1,218.75,1,New & Growing Customers
15791.0,44,5,3608.34,3,At-Risk Valuable Customers
15792.0,400,2,933.84,3,At-Risk Valuable Customers
15793.0,15,8,2399.57,2,VIP Customers
15794.0,736,2,777.0,0,Inactive Customers
15795.0,150,8,1979.87,3,At-Risk Valuable Customers
15796.0,1,17,5171.63,2,VIP Customers
15797.0,113,6,2821.08,3,At-Risk Valuable Customers
15798.0,493,3,1535.37,3,At-Risk Valuable Customers
15799.0,76,4,1421.34,3,At-Risk Valuable Customers
15800.0,107,7,1227.07,3,At-Risk Valuable Customers
15801.0,46,3,1063.95,1,New & Growing Customers
15802.0,143,1,451.42,0,Inactive Customers
15803.0,51,4,1929.66,3,At-Risk Valuable Customers
15804.0,1,13,4206.39,2,VIP Customers
15805.0,23,30,10148.93,2,VIP Customers
15806.0,46,3,784.58,1,New & Growing Customers
15807.0,50,5,1817.52,3,At-Risk Valuable Customers
15808.0,306,21,17180.25,2,VIP Customers
15809.0,36,7,1274.44,1,New & Growing Customers
15810.0,79,8,2999.04,3,At-Risk Valuable Customers
15811.0,22,7,3486.15,2,VIP Customers
15812.0,107,12,5201.47,2,VIP Customers
15813.0,208,2,1303.91,3,At-Risk Valuable Customers
15814.0,17,6,2634.44,2,VIP Customers
15815.0,64,5,2100.6,3,At-Risk Valuable Customers
15816.0,542,2,144.14999999999998,0,Inactive Customers
15817.0,421,3,2766.4,3,At-Risk Valuable Customers
15818.0,588,1,340.5,0,Inactive Customers
15819.0,49,10,3934.79,2,VIP Customers
15820.0,320,1,206.98,0,Inactive Customers
15821.0,44,2,570.96,1,New & Growing Customers
15822.0,3,6,1840.06,1,New & Growing Customers
15823.0,372,3,3882.17,3,At-Risk Valuable Customers
15824.0,453,2,890.94,0,Inactive Customers
15825.0,172,1,532.94,0,Inactive Customers
15826.0,56,4,2598.28,3,At-Risk Valuable Customers
15827.0,73,28,3603.14,2,VIP Customers
15828.0,375,1,1108.82,0,Inactive Customers
15829.0,99,2,636.14,1,New & Growing Customers
15830.0,38,1,576.0,1,New & Growing Customers
15831.0,58,3,794.64,1,New & Growing Customers
15832.0,254,1,836.79,0,Inactive Customers
15833.0,738,1,80.4,0,Inactive Customers
15834.0,70,7,3764.39,3,At-Risk Valuable Customers
15835.0,44,4,954.09,1,New & Growing Customers
15836.0,50,1,137.37,0,Inactive Customers
15837.0,65,2,777.01,1,New & Growing Customers
15838.0,11,34,73205.5,2,VIP Customers
15839.0,33,3,1048.49,1,New & Growing Customers
15840.0,59,2,355.56,1,New & Growing Customers
15841.0,73,9,2742.41,3,At-Risk Valuable Customers
15842.0,393,2,548.8,0,Inactive Customers
15843.0,304,1,118.95000000000002,0,Inactive Customers
15844.0,46,1,130.73999999999998,0,Inactive Customers
15845.0,18,11,4426.28,2,VIP Customers
15846.0,385,1,107.01,0,Inactive Customers
15847.0,38,5,822.57,1,New & Growing Customers
15848.0,622,1,137.99,0,Inactive Customers
15850.0,19,6,1006.75,1,New & Growing Customers
15851.0,527,1,109.73,0,Inactive Customers
15852.0,187,3,257.26,0,Inactive Customers
15853.0,52,1,110.8,0,Inactive Customers
15854.0,4,21,5578.28,2,VIP Customers
15855.0,137,6,1052.72,3,At-Risk Valuable Customers
15856.0,4,52,32275.95,2,VIP Customers
15857.0,19,2,570.48,1,New & Growing Customers
15858.0,16,13,3552.41,2,VIP Customers
15859.0,432,1,438.46,0,Inactive Customers
15860.0,41,17,2361.3,2,VIP Customers
15861.0,12,12,4369.2,2,VIP Customers
15862.0,8,13,2512.29,2,VIP Customers
15863.0,26,5,355.1,1,New & Growing Customers
15864.0,22,7,2180.76,2,VIP Customers
15865.0,41,5,2241.42,3,At-Risk Valuable Customers
15866.0,101,1,211.89,0,Inactive Customers
15867.0,5,31,8923.3,2,VIP Customers
15868.0,583,1,94.53,0,Inactive Customers
15869.0,277,3,321.11,0,Inactive Customers
15870.0,33,4,857.46,1,New & Growing Customers
15871.0,437,1,33.099999999999994,0,Inactive Customers
15872.0,15,4,729.25,1,New & Growing Customers
15873.0,500,4,313.92,0,Inactive Customers
15874.0,64,21,11284.76,2,VIP Customers
15875.0,646,1,108.52,0,Inactive Customers
15876.0,409,2,1449.14,3,At-Risk Valuable Customers
15877.0,2,2,490.33,1,New & Growing Customers
15878.0,562,2,330.77,0,Inactive Customers
15879.0,404,4,1137.8,3,At-Risk Valuable Customers
15880.0,369,1,329.03000000000003,0,Inactive Customers
15881.0,312,5,501.39,3,At-Risk Valuable Customers
15882.0,199,8,1124.66,3,At-Risk Valuable Customers
15883.0,2,2,396.48,1,New & Growing Customers
15884.0,432,2,244.6,0,Inactive Customers
15885.0,93,15,1951.82,2,VIP Customers
15886.0,60,4,1052.87,3,At-Risk Valuable Customers
15887.0,407,3,1027.15,3,At-Risk Valuable Customers
15888.0,81,3,429.16,1,New & Growing Customers
15889.0,157,8,1427.6,3,At-Risk Valuable Customers
15890.0,395,5,535.65,3,At-Risk Valuable Customers
15891.0,227,1,511.68,0,Inactive Customers
15892.0,669,1,128.2,0,Inactive Customers
15893.0,482,1,305.28000000000003,0,Inactive Customers
15894.0,253,2,258.25,0,Inactive Customers
15895.0,150,1,179.17,0,Inactive Customers
15897.0,194,2,208.59,0,Inactive Customers
15898.0,1,25,4996.45,2,VIP Customers
15899.0,369,1,56.25,0,Inactive Customers
15900.0,24,4,886.5699999999999,1,New & Growing Customers
15901.0,17,7,687.72,1,New & Growing Customers
15902.0,380,1,145.01,0,Inactive Customers
15903.0,10,12,8939.84,2,VIP Customers
15904.0,8,1,164.68,1,New & Growing Customers
15905.0,543,1,114.69,0,Inactive Customers
15906.0,20,10,2530.19,2,VIP Customers
15907.0,4,3,882.72,1,New & Growing Customers
15908.0,491,2,758.62,0,Inactive Customers
15909.0,174,1,191.94,0,Inactive Customers
15910.0,1,15,2661.17,2,VIP Customers
15911.0,624,8,1700.24,3,At-Risk Valuable Customers
15912.0,178,9,1074.7,3,At-Risk Valuable Customers
15913.0,534,1,6.300000000000001,0,Inactive Customers
15914.0,378,2,205.99,0,Inactive Customers
15915.0,402,1,364.45,0,Inactive Customers
15916.0,16,13,3145.24,2,VIP Customers
15917.0,248,5,530.17,3,At-Risk Valuable Customers
15918.0,191,3,582.88,3,At-Risk Valuable Customers
15919.0,20,2,525.69,1,New & Growing Customers
15920.0,154,9,569.14,3,At-Risk Valuable Customers
15921.0,173,4,775.26,3,At-Risk Valuable Customers
15922.0,373,1,369.5,0,Inactive Customers
15923.0,373,1,127.08,0,Inactive Customers
15924.0,731,1,102.82,0,Inactive Customers
15925.0,194,1,207.15,0,Inactive Customers
15926.0,542,1,134.44,0,Inactive Customers
15927.0,647,1,106.54,0,Inactive Customers
15928.0,656,1,293.53,0,Inactive Customers
15929.0,644,1,594.0,0,Inactive Customers
15930.0,67,1,426.63,0,Inactive Customers
15931.0,428,1,239.9,0,Inactive Customers
15932.0,4,8,2495.87,2,VIP Customers
15933.0,21,3,1107.46,1,New & Growing Customers
15934.0,418,2,2190.66,3,At-Risk Valuable Customers
15935.0,239,2,416.86,0,Inactive Customers
15936.0,379,2,282.79,0,Inactive Customers
15937.0,64,1,145.35,0,Inactive Customers
15938.0,112,9,734.81,3,At-Risk Valuable Customers
15939.0,90,16,9060.39,2,VIP Customers
15940.0,311,1,35.8,0,Inactive Customers
15941.0,637,1,405.0,0,Inactive Customers
15942.0,134,1,337.44,0,Inactive Customers
15943.0,650,2,271.29,0,Inactive Customers
15944.0,277,4,2164.24,3,At-Risk Valuable Customers
15945.0,365,4,646.27,3,At-Risk Valuable Customers
15946.0,503,3,2304.18,3,At-Risk Valuable Customers
15947.0,83,1,1708.24,1,New & Growing Customers
15948.0,8,3,1509.09,1,New & Growing Customers
15949.0,17,2,364.72,1,New & Growing Customers
15950.0,32,10,7120.91,2,VIP Customers
15951.0,9,3,1013.17,1,New & Growing Customers
15952.0,34,4,781.91,1,New & Growing Customers
15953.0,15,18,3440.34,2,VIP Customers
15954.0,589,1,190.75,0,Inactive Customers
15955.0,24,22,8085.98,2,VIP Customers
15956.0,551,2,617.6,0,Inactive Customers
15957.0,32,3,921.25,1,New & Growing Customers
15958.0,74,4,462.12,1,New & Growing Customers
15959.0,682,3,542.89,0,Inactive Customers
15960.0,374,4,410.95,0,Inactive Customers
15961.0,379,1,451.29,0,Inactive Customers
15962.0,449,1,289.48,0,Inactive Customers
15963.0,20,2,470.76,1,New & Growing Customers
15964.0,663,1,269.21000000000004,0,Inactive Customers
15965.0,17,13,2771.94,2,VIP Customers
15966.0,451,1,426.53,0,Inactive Customers
15967.0,23,12,2966.0,2,VIP Customers
15968.0,388,1,404.55,0,Inactive Customers
15969.0,3,5,1127.05,1,New & Growing Customers
15970.0,304,2,1017.32,3,At-Risk Valuable Customers
15971.0,18,18,5902.83,2,VIP Customers
15972.0,456,5,1769.33,3,At-Risk Valuable Customers
15973.0,367,3,680.62,3,At-Risk Valuable Customers
15974.0,39,7,3442.15,2,VIP Customers
15975.0,84,1,371.01,0,Inactive Customers
15976.0,165,6,1694.41,3,At-Risk Valuable Customers
15977.0,17,2,1054.73,1,New & Growing Customers
15978.0,77,3,3279.42,3,At-Risk Valuable Customers
15979.0,603,1,329.22,0,Inactive Customers
15980.0,89,7,6543.68,3,At-Risk Valuable Customers
15981.0,25,21,9362.77,2,VIP Customers
15982.0,605,1,324.51,0,Inactive Customers
15983.0,22,8,3110.37,2,VIP Customers
15984.0,3,30,8393.02,2,VIP Customers
15985.0,123,7,2715.28,3,At-Risk Valuable Customers
15986.0,30,2,354.42,1,New & Growing Customers
15987.0,12,8,1535.99,2,VIP Customers
15988.0,19,3,738.89,1,New & Growing Customers
15989.0,376,2,368.31,0,Inactive Customers
15990.0,44,7,1997.75,3,At-Risk Valuable Customers
15991.0,534,1,150.55,0,Inactive Customers
15992.0,4,3,896.6,1,New & Growing Customers
15993.0,9,7,2777.67,2,VIP Customers
15994.0,55,3,1175.68,1,New & Growing Customers
15995.0,414,1,694.54,0,Inactive Customers
15996.0,88,7,1386.4,3,At-Risk Valuable Customers
15998.0,37,16,8274.14,2,VIP Customers
15999.0,736,1,20.4,0,Inactive Customers
16000.0,3,3,12393.7,2,VIP Customers
16001.0,381,1,583.39,0,Inactive Customers
16002.0,625,1,169.21,0,Inactive Customers
16003.0,30,10,5613.83,2,VIP Customers
16004.0,475,5,2146.39,3,At-Risk Valuable Customers
16005.0,12,10,2365.49,2,VIP Customers
16006.0,211,2,332.82,0,Inactive Customers
16007.0,48,7,3053.06,3,At-Risk Valuable Customers
16008.0,24,15,5339.13,2,VIP Customers
16009.0,22,4,972.11,1,New & Growing Customers
16010.0,246,11,1694.86,3,At-Risk Valuable Customers
16011.0,8,29,5601.01,2,VIP Customers
16012.0,35,5,2978.59,3,At-Risk Valuable Customers
16013.0,4,84,56078.44,2,VIP Customers
16014.0,38,5,1100.28,1,New & Growing Customers
16015.0,4,3,704.55,1,New & Growing Customers
16016.0,3,11,2083.4,2,VIP Customers
16017.0,47,5,1545.58,3,At-Risk Valuable Customers
16018.0,39,4,698.13,1,New & Growing Customers
16019.0,47,27,17329.16,2,VIP Customers
16020.0,17,3,851.01,1,New & Growing Customers
16021.0,395,2,487.03,0,Inactive Customers
16022.0,260,1,602.63,0,Inactive Customers
16023.0,46,3,719.81,1,New & Growing Customers
16024.0,12,3,483.99,1,New & Growing Customers
16025.0,30,1,439.66,1,New & Growing Customers
16026.0,43,1,236.09,1,New & Growing Customers
16027.0,92,15,2048.36,2,VIP Customers
16028.0,596,1,82.2,0,Inactive Customers
16029.0,39,107,117763.62,2,VIP Customers
16030.0,310,1,331.24,0,Inactive Customers
16031.0,92,2,547.9,1,New & Growing Customers
16032.0,456,6,1965.72,3,At-Risk Valuable Customers
16033.0,6,27,10608.81,2,VIP Customers
16034.0,196,6,911.32,3,At-Risk Valuable Customers
16035.0,560,1,217.73,0,Inactive Customers
16036.0,87,4,2556.84,3,At-Risk Valuable Customers
16037.0,270,5,1509.34,3,At-Risk Valuable Customers
16038.0,8,3,471.78,1,New & Growing Customers
16039.0,424,2,456.4,0,Inactive Customers
16040.0,65,7,2416.9,3,At-Risk Valuable Customers
16041.0,31,3,3166.4,1,New & Growing Customers
16042.0,22,8,2245.32,2,VIP Customers
16043.0,38,8,1856.59,3,At-Risk Valuable Customers
16044.0,435,1,340.84000000000003,0,Inactive Customers
16045.0,120,8,3434.9300000000003,3,At-Risk Valuable Customers
16046.0,562,1,235.78,0,Inactive Customers
16047.0,682,1,107.14,0,Inactive Customers
16048.0,373,4,818.7900000000001,3,At-Risk Valuable Customers
16049.0,40,6,1852.15,3,At-Risk Valuable Customers
16050.0,174,3,300.7,0,Inactive Customers
16051.0,682,1,188.44,0,Inactive Customers
16052.0,54,1,362.06,1,New & Growing Customers
16053.0,33,6,3634.84,2,VIP Customers
16054.0,145,4,2111.88,3,At-Risk Valuable Customers
16055.0,221,1,134.8,0,Inactive Customers
16056.0,45,1,650.75,1,New & Growing Customers
16057.0,16,10,3854.85,2,VIP Customers
16058.0,406,1,62.7,0,Inactive Customers
16059.0,66,12,3053.57,2,VIP Customers
16060.0,401,3,541.95,0,Inactive Customers
16061.0,431,1,89.65,0,Inactive Customers
16062.0,10,8,2863.45,2,VIP Customers
16063.0,260,1,335.32,0,Inactive Customers
16064.0,725,1,109.31,0,Inactive Customers
16065.0,365,8,1992.13,3,At-Risk Valuable Customers
16066.0,17,5,1521.04,1,New & Growing Customers
16067.0,563,3,3269.11,3,At-Risk Valuable Customers
16068.0,594,1,115.73,0,Inactive Customers
16069.0,418,1,457.7,0,Inactive Customers
16070.0,22,2,852.15,1,New & Growing Customers
16071.0,45,4,1076.8,1,New & Growing Customers
16072.0,288,4,4180.09,3,At-Risk Valuable Customers
16073.0,297,1,122.4,0,Inactive Customers
16074.0,390,1,252.5,0,Inactive Customers
16075.0,503,2,736.9300000000001,0,Inactive Customers
16076.0,3,10,2234.73,2,VIP Customers
16077.0,626,1,2300.4,3,At-Risk Valuable Customers
16078.0,284,2,362.99,0,Inactive Customers
16079.0,17,3,1352.0,1,New & Growing Customers
16080.0,82,4,602.5600000000001,3,At-Risk Valuable Customers
16081.0,56,8,4278.96,2,VIP Customers
16082.0,670,1,106.75,0,Inactive Customers
16083.0,101,4,2351.42,3,At-Risk Valuable Customers
16084.0,299,1,436.18,0,Inactive Customers
16085.0,23,12,2341.03,2,VIP Customers
16086.0,59,10,2687.73,2,VIP Customers
16087.0,389,5,1739.92,3,At-Risk Valuable Customers
16088.0,576,2,1437.43,3,At-Risk Valuable Customers
16089.0,386,2,263.49,0,Inactive Customers
16090.0,624,1,180.56,0,Inactive Customers
16091.0,155,2,315.06,0,Inactive Customers
16092.0,115,6,1587.94,3,At-Risk Valuable Customers
16093.0,107,1,17.0,0,Inactive Customers
16094.0,12,11,3695.56,2,VIP Customers
16095.0,456,1,447.05,0,Inactive Customers
16096.0,264,4,1584.97,3,At-Risk Valuable Customers
16097.0,240,1,185.05,0,Inactive Customers
16098.0,88,14,4010.7,2,VIP Customers
16099.0,50,7,1573.2,3,At-Risk Valuable Customers
16100.0,463,1,582.64,0,Inactive Customers
16101.0,71,4,3229.16,3,At-Risk Valuable Customers
16102.0,42,3,1842.14,1,New & Growing Customers
16103.0,7,22,6191.71,2,VIP Customers
16104.0,62,9,2774.46,3,At-Risk Valuable Customers
16105.0,249,5,2386.19,3,At-Risk Valuable Customers
16106.0,66,1,108.38,0,Inactive Customers
16107.0,18,7,3204.1600000000003,2,VIP Customers
16108.0,85,4,2235.92,3,At-Risk Valuable Customers
16109.0,219,3,939.48,3,At-Risk Valuable Customers
16110.0,45,4,1781.59,3,At-Risk Valuable Customers
16111.0,428,1,549.33,0,Inactive Customers
16112.0,143,4,195.74,0,Inactive Customers
16113.0,183,1,161.38,0,Inactive Customers
16114.0,171,1,135.75000000000003,0,Inactive Customers
16115.0,10,12,2553.8,2,VIP Customers
16116.0,212,1,612.78,0,Inactive Customers
16117.0,190,3,654.4,3,At-Risk Valuable Customers
16118.0,653,1,4376.25,3,At-Risk Valuable Customers
16119.0,8,8,1720.81,2,VIP Customers
16120.0,59,6,2967.51,3,At-Risk Valuable Customers
16121.0,57,5,1450.04,3,At-Risk Valuable Customers
16122.0,73,6,895.62,3,At-Risk Valuable Customers
16123.0,52,1,307.78,1,New & Growing Customers
16124.0,317,4,1772.49,3,At-Risk Valuable Customers
16125.0,367,14,4292.35,3,At-Risk Valuable Customers
16126.0,29,15,14644.6,2,VIP Customers
16127.0,39,2,801.31,1,New & Growing Customers
16128.0,18,11,3801.05,2,VIP Customers
16129.0,407,3,1396.05,3,At-Risk Valuable Customers
16130.0,422,4,987.48,3,At-Risk Valuable Customers
16131.0,52,12,9957.42,2,VIP Customers
16132.0,544,2,664.1999999999999,0,Inactive Customers
16133.0,4,56,22992.26,2,VIP Customers
16134.0,22,5,2145.34,1,New & Growing Customers
16135.0,263,2,819.45,3,At-Risk Valuable Customers
16136.0,60,4,946.8,3,At-Risk Valuable Customers
16137.0,680,1,422.7,0,Inactive Customers
16138.0,379,3,910.35,3,At-Risk Valuable Customers
16139.0,19,5,1111.15,1,New & Growing Customers
16140.0,66,3,1433.46,3,At-Risk Valuable Customers
16141.0,88,2,955.94,3,At-Risk Valuable Customers
16142.0,250,1,535.34,0,Inactive Customers
16143.0,3,12,4555.08,2,VIP Customers
16144.0,247,1,175.2,0,Inactive Customers
16145.0,9,19,6805.4400000000005,2,VIP Customers
16146.0,157,4,946.38,3,At-Risk Valuable Customers
16147.0,134,5,2398.91,3,At-Risk Valuable Customers
16148.0,296,2,386.62,0,Inactive Customers
16149.0,5,3,422.22,1,New & Growing Customers
16150.0,43,10,4002.17,2,VIP Customers
16152.0,269,1,1829.04,3,At-Risk Valuable Customers
16153.0,50,11,5133.49,2,VIP Customers
16155.0,382,5,796.9,3,At-Risk Valuable Customers
16156.0,9,20,6188.18,2,VIP Customers
16157.0,16,3,656.69,1,New & Growing Customers
16158.0,522,9,628.32,3,At-Risk Valuable Customers
16159.0,282,4,1232.79,3,At-Risk Valuable Customers
16160.0,65,2,1025.44,1,New & Growing Customers
16161.0,2,43,12580.06,2,VIP Customers
16162.0,252,1,37.4,0,Inactive Customers
16163.0,232,6,2407.98,3,At-Risk Valuable Customers
